Species,humanPer,mousePer,reduced_pct,mouse
Bacteroides caccae,2.152965974,12.04705882,2.484283545,ERR1763774
Bifidobacterium scardovii,1.82174044,0.107563025,-4.082063278,ERR1763774
Bifidobacterium dentium,1.641071966,0.114285714,-3.843921524,ERR1763774
Streptococcus salivarius,1.565793436,0.484033613,-1.693714757,ERR1763774
Clostridium tertium,0.828063836,1.243697479,0.586821707,ERR1763774
Akkermansia muciniphila,0.782896718,0.638655462,-0.29378415,ERR1763774
Blautia coccoides,0.707618187,0.443697479,-0.673394773,ERR1763774
Parasutterella excrementihominis,0.647395363,0.65210084,0.010448047,ERR1763774
Blautia glucerasea,0.496838302,15.22689076,4.937701175,ERR1763774
Butyricicoccus desmolans,0.406504065,0.121008403,-1.748162541,ERR1763774
Blautia hansenii,0.255947004,0.309243697,0.272899074,ERR1763774
Clostridium septicum,0.255947004,0.201680672,-0.343772286,ERR1763774
Bacteroides luti,0.165612767,1.620168067,3.290257677,ERR1763774
Bifidobacterium catenulatum,27.77777778,1.337097805,-4.376754285,ERR1763776
Bacteroides uniformis,10.53899428,38.10462391,1.854228877,ERR1763776
Collinsella aerofaciens,5.525444143,1.672704027,-1.723908241,ERR1763776
Parabacteroides johnsonii,4.125263475,2.279991477,-0.855457834,ERR1763776
[Clostridium] leptum,2.815417043,0.745791605,-1.91650418,ERR1763776
Oscillibacter valericigenes,2.725082806,0.527381206,-2.369382005,ERR1763776
Bacteroides ovatus,2.408912978,11.17089282,2.213290314,ERR1763776
Blautia obeum,2.273411623,2.919241423,0.360734606,ERR1763776
Bacteroides caccae,2.152965974,4.208395483,0.966944769,ERR1763776
Bifidobacterium indicum,2.152965974,0.149158321,-3.851409152,ERR1763776
Streptococcus salivarius,1.565793436,0.47943746,-1.707479359,ERR1763776
Alistipes putredinis,1.189400783,1.16130407,-0.034489161,ERR1763776
Alistipes finegoldii,0.903342367,1.060089495,0.230841287,ERR1763776
Clostridium tertium,0.828063836,0.282335393,-1.552331996,ERR1763776
Akkermansia muciniphila,0.782896718,1.91774984,1.292520641,ERR1763776
Alistipes onderdonkii,0.767841012,0.175793735,-2.12692396,ERR1763776
Blautia coccoides,0.707618187,1.257191562,0.82916146,ERR1763776
Parasutterella excrementihominis,0.647395363,2.258683145,1.802762962,ERR1763776
Blautia glucerasea,0.496838302,16.94012359,5.091524193,ERR1763776
[Clostridium] clariflavum,0.331225534,1.038781163,1.649005958,ERR1763776
Blautia hansenii,0.255947004,0.937566589,1.87307604,ERR1763776
Ruminococcus sp. DSM 100440,0.240891298,0.841679097,1.804888011,ERR1763776
Odoribacter splanchnicus,0.180668473,0.245045813,0.439706718,ERR1763776
Bacteroides luti,0.165612767,0.804389516,2.280080383,ERR1763776
Bacteroides uniformis,10.53899428,27.13514234,1.364425277,ERR1763777
Collinsella aerofaciens,5.525444143,0.540036002,-3.35496294,ERR1763777
Parabacteroides johnsonii,4.125263475,1.906793786,-1.113337436,ERR1763777
[Clostridium] leptum,2.815417043,2.28015201,-0.304218635,ERR1763777
Oscillibacter valericigenes,2.725082806,0.600040003,-2.183169481,ERR1763777
Bacteroides ovatus,2.408912978,8.320554704,1.788297434,ERR1763777
Blautia obeum,2.273411623,1.620108007,-0.488768926,ERR1763777
Bacteroides caccae,2.152965974,7.487165811,1.798094186,ERR1763777
Alistipes putredinis,1.189400783,3.220214681,1.436921941,ERR1763777
Alistipes finegoldii,0.903342367,2.726848457,1.593889747,ERR1763777
Akkermansia muciniphila,0.782896718,3.966931129,2.34112945,ERR1763777
Blautia coccoides,0.707618187,0.653376892,-0.115055697,ERR1763777
Parasutterella excrementihominis,0.647395363,4.32695513,2.740633223,ERR1763777
[Clostridium] saccharolyticum,0.602228245,0.246683112,-1.287651419,ERR1763777
Porphyromonas catoniae,0.602228245,0.100006667,-2.590214189,ERR1763777
Blautia glucerasea,0.496838302,2.580172011,2.376618947,ERR1763777
Butyricicoccus desmolans,0.406504065,1.113407561,1.4536401,ERR1763777
[Clostridium] clariflavum,0.331225534,1.273418228,1.94282052,ERR1763777
[Clostridium] viride,0.316169828,0.23334889,-0.438211096,ERR1763777
[Eubacterium] sulci,0.27100271,0.120008001,-1.17517669,ERR1763777
Anaerotruncus colihominis,0.27100271,0.433362224,0.677266122,ERR1763777
Eggerthella lenta,0.27100271,0.546703114,1.012450313,ERR1763777
Ruminococcus sp. DSM 100440,0.240891298,2.74684979,3.511323837,ERR1763777
Christensenella minuta,0.195724179,0.213347557,0.124383592,ERR1763777
Odoribacter splanchnicus,0.180668473,0.773384892,2.097841805,ERR1763777
Bacteroides luti,0.165612767,5.213680912,4.976416489,ERR1763777
Bacteroides uniformis,10.53899428,38.57333333,1.871866623,ERR1763778
Collinsella aerofaciens,5.525444143,0.253333333,-4.446981612,ERR1763778
Parabacteroides johnsonii,4.125263475,2.813333333,-0.552205767,ERR1763778
[Clostridium] leptum,2.815417043,2.093333333,-0.427546584,ERR1763778
Oscillibacter valericigenes,2.725082806,0.786666667,-1.79247571,ERR1763778
Bacteroides ovatus,2.408912978,8.706666667,1.853738214,ERR1763778
Blautia obeum,2.273411623,1.48,-0.619261746,ERR1763778
Bacteroides caccae,2.152965974,8.413333333,1.966351985,ERR1763778
[Clostridium] neopropionicum,1.505570611,0.12,-3.649204061,ERR1763778
Alistipes putredinis,1.189400783,3.373333333,1.503939954,ERR1763778
Alistipes finegoldii,0.903342367,2.933333333,1.699196245,ERR1763778
Akkermansia muciniphila,0.782896718,3.453333333,2.141095697,ERR1763778
Blautia coccoides,0.707618187,0.626666667,-0.175272873,ERR1763778
Parasutterella excrementihominis,0.647395363,1.786666667,1.464551563,ERR1763778
Porphyromonas catoniae,0.602228245,0.173333333,-1.79676125,ERR1763778
Blautia glucerasea,0.496838302,2.2,2.146655222,ERR1763778
Butyricicoccus desmolans,0.406504065,1.426666667,1.811306611,ERR1763778
[Clostridium] clariflavum,0.331225534,0.266666667,-0.312776397,ERR1763778
[Clostridium] viride,0.316169828,0.24,-0.397665294,ERR1763778
Anaerotruncus colihominis,0.27100271,0.386666667,0.512783121,ERR1763778
Eggerthella lenta,0.27100271,0.253333333,-0.097270361,ERR1763778
Ruminococcus sp. DSM 100440,0.240891298,2.2,3.191049341,ERR1763778
Christensenella minuta,0.195724179,0.2,0.031178005,ERR1763778
Odoribacter splanchnicus,0.180668473,0.88,2.284158746,ERR1763778
Bacteroides luti,0.165612767,1,2.594114199,ERR1763778
Bacteroides uniformis,10.53899428,38.11487839,1.854617074,ERR1763779
Collinsella aerofaciens,5.525444143,0.127373082,-5.43895811,ERR1763779
Parabacteroides johnsonii,4.125263475,2.474677018,-0.737246021,ERR1763779
[Clostridium] leptum,2.815417043,1.219142355,-1.207482048,ERR1763779
Oscillibacter valericigenes,2.725082806,0.667192333,-2.030125453,ERR1763779
Bacteroides ovatus,2.408912978,7.569600291,1.651834844,ERR1763779
Blautia obeum,2.273411623,0.78850003,-1.527676206,ERR1763779
Bacteroides caccae,2.152965974,7.120761812,1.725706077,ERR1763779
Alistipes putredinis,1.189400783,3.220719355,1.437148023,ERR1763779
Alistipes finegoldii,0.903342367,2.347303936,1.377659881,ERR1763779
Akkermansia muciniphila,0.782896718,5.701461758,2.864437949,ERR1763779
Blautia coccoides,0.707618187,0.260811548,-1.439963377,ERR1763779
Parasutterella excrementihominis,0.647395363,4.797719415,2.88962985,ERR1763779
Porphyromonas catoniae,0.602228245,0.145569236,-2.048604874,ERR1763779
Blautia glucerasea,0.496838302,1.285861588,1.371887056,ERR1763779
Butyricicoccus desmolans,0.406504065,1.965184691,2.273323221,ERR1763779
[Clostridium] clariflavum,0.331225534,1.103900042,1.736723742,ERR1763779
[Clostridium] viride,0.316169828,0.339661552,0.10339822,ERR1763779
Anaerotruncus colihominis,0.27100271,0.297203858,0.133145563,ERR1763779
Ruminococcus sp. DSM 100440,0.240891298,0.685388488,1.508539683,ERR1763779
Christensenella minuta,0.195724179,0.242615394,0.309849097,ERR1763779
Odoribacter splanchnicus,0.180668473,0.685388488,1.923577182,ERR1763779
Bacteroides luti,0.165612767,3.360223206,4.342671268,ERR1763779
Bacteroides uniformis,10.53899428,38.27351982,1.860609385,ERR1763780
Collinsella aerofaciens,5.525444143,0.232657646,-4.569809932,ERR1763780
Parabacteroides johnsonii,4.125263475,2.781194844,-0.568781445,ERR1763780
[Clostridium] leptum,2.815417043,1.708830294,-0.720339514,ERR1763780
Oscillibacter valericigenes,2.725082806,0.591003904,-2.205060503,ERR1763780
Bacteroides ovatus,2.408912978,8.982724501,1.89877081,ERR1763780
Blautia obeum,2.273411623,2.000320907,-0.184627455,ERR1763780
Bacteroides caccae,2.152965974,9.857196342,2.194851844,ERR1763780
Alistipes putredinis,1.189400783,2.377386747,0.999141685,ERR1763780
Alistipes finegoldii,0.903342367,1.706156068,0.917404843,ERR1763780
Akkermansia muciniphila,0.782896718,5.078354816,2.697467297,ERR1763780
Blautia coccoides,0.707618187,0.457292614,-0.629853512,ERR1763780
Parasutterella excrementihominis,0.647395363,2.433545489,1.910340805,ERR1763780
Porphyromonas catoniae,0.602228245,0.112317484,-2.422727847,ERR1763780
Blautia glucerasea,0.496838302,2.449590843,2.301692494,ERR1763780
Butyricicoccus desmolans,0.406504065,1.382574745,1.766015793,ERR1763780
[Clostridium] clariflavum,0.331225534,0.711344066,1.102733642,ERR1763780
[Clostridium] viride,0.316169828,0.189870033,-0.735687478,ERR1763780
[Eubacterium] sulci,0.27100271,0.19789271,-0.453588811,ERR1763780
Anaerotruncus colihominis,0.27100271,0.299513291,0.144312745,ERR1763780
Eggerthella lenta,0.27100271,0.336952452,0.314237747,ERR1763780
Ruminococcus sp. DSM 100440,0.240891298,1.944162165,3.012694379,ERR1763780
Christensenella minuta,0.195724179,0.189870033,-0.043809774,ERR1763780
Odoribacter splanchnicus,0.180668473,0.716692518,1.988009515,ERR1763780
Bacteroides luti,0.165612767,1.075038776,2.698502897,ERR1763780
Bacteroides uniformis,10.53899428,24.59220879,1.22246412,ERR1763781
Parabacteroides johnsonii,4.125263475,3.204759163,-0.364270322,ERR1763781
[Clostridium] leptum,2.815417043,1.516023796,-0.893056244,ERR1763781
Oscillibacter valericigenes,2.725082806,0.604490501,-2.172508496,ERR1763781
Bacteroides ovatus,2.408912978,13.20284015,2.454394128,ERR1763781
Blautia obeum,2.273411623,0.623680675,-1.865979458,ERR1763781
Bacteroides caccae,2.152965974,13.95125696,2.695997685,ERR1763781
Alistipes putredinis,1.189400783,3.425446172,1.526056984,ERR1763781
Alistipes finegoldii,0.903342367,2.197274995,1.282370661,ERR1763781
[Clostridium] methylpentosum,0.797952424,0.115141048,-2.792900486,ERR1763781
Akkermansia muciniphila,0.782896718,8.635578584,3.463398941,ERR1763781
Blautia coccoides,0.707618187,0.182306659,-1.95660387,ERR1763781
Parasutterella excrementihominis,0.647395363,3.933985799,2.603272813,ERR1763781
Porphyromonas catoniae,0.602228245,0.172711572,-1.801945625,ERR1763781
Alistipes shahii,0.496838302,0.163116484,-1.60687381,ERR1763781
Blautia glucerasea,0.496838302,1.516023796,1.609444097,ERR1763781
Butyricicoccus desmolans,0.406504065,0.949913644,1.224526586,ERR1763781
[Clostridium] clariflavum,0.331225534,1.391287661,2.070534939,ERR1763781
[Clostridium] viride,0.316169828,0.364613318,0.205667559,ERR1763781
[Eubacterium] sulci,0.27100271,0.153521397,-0.819867533,ERR1763781
Anaerotruncus colihominis,0.27100271,0.355018231,0.389585832,ERR1763781
Eggerthella lenta,0.27100271,0.10554596,-1.360435915,ERR1763781
Ruminococcus sp. DSM 100440,0.240891298,0.64287085,1.416146659,ERR1763781
Christensenella minuta,0.195724179,0.211091921,0.109049369,ERR1763781
Odoribacter splanchnicus,0.180668473,0.748416811,2.050497186,ERR1763781
Bacteroides luti,0.165612767,3.137593552,4.243772675,ERR1763781
Bacteroides uniformis,10.53899428,16.28507859,0.627813483,ERR1763782
Collinsella aerofaciens,5.525444143,0.136366899,-5.340525038,ERR1763782
Parabacteroides johnsonii,4.125263475,3.495298931,-0.23907042,ERR1763782
[Clostridium] leptum,2.815417043,1.535921912,-0.874243772,ERR1763782
Oscillibacter valericigenes,2.725082806,0.516758774,-2.398737185,ERR1763782
Bacteroides ovatus,2.408912978,13.47879136,2.484236954,ERR1763782
Blautia obeum,2.273411623,0.509581569,-2.157473919,ERR1763782
Bacteroides caccae,2.152965974,16.52192636,2.939984482,ERR1763782
[Clostridium] neopropionicum,1.505570611,0.17943013,-3.068816299,ERR1763782
Alistipes putredinis,1.189400783,3.83980478,1.690798034,ERR1763782
Alistipes finegoldii,0.903342367,2.325414484,1.364143108,ERR1763782
[Clostridium] methylpentosum,0.797952424,0.100480873,-2.989381831,ERR1763782
Akkermansia muciniphila,0.782896718,10.17727697,3.7003858,ERR1763782
Blautia coccoides,0.707618187,0.229670566,-1.623405151,ERR1763782
Parasutterella excrementihominis,0.647395363,4.722601019,2.86686272,ERR1763782
Porphyromonas catoniae,0.602228245,0.150721309,-1.998426971,ERR1763782
Alistipes shahii,0.496838302,0.17943013,-1.469354229,ERR1763782
Blautia glucerasea,0.496838302,1.873250556,1.914695578,ERR1763782
Butyricicoccus desmolans,0.406504065,0.961745496,1.242385389,ERR1763782
[Clostridium] clariflavum,0.331225534,1.650757195,2.317242133,ERR1763782
[Clostridium] viride,0.316169828,0.35886026,0.182722468,ERR1763782
[Eubacterium] sulci,0.27100271,0.337328644,0.315847551,ERR1763782
Anaerotruncus colihominis,0.27100271,0.37321467,0.461698418,ERR1763782
Eggerthella lenta,0.27100271,0.143544104,-0.916813206,ERR1763782
Ruminococcus sp. DSM 100440,0.240891298,0.73207493,1.603609043,ERR1763782
Christensenella minuta,0.195724179,0.143544104,-0.447327922,ERR1763782
[Clostridium] spiroforme,0.180668473,0.150721309,-0.261461377,ERR1763782
Odoribacter splanchnicus,0.180668473,0.904327855,2.323501124,ERR1763782
Bacteroides luti,0.165612767,4.0048805,4.595873394,ERR1763782
Bacteroides uniformis,10.53899428,16.63030017,0.65807701,ERR1763783
Parabacteroides johnsonii,4.125263475,2.930942973,-0.493121367,ERR1763783
[Clostridium] leptum,2.815417043,1.521495548,-0.88785853,ERR1763783
Oscillibacter valericigenes,2.725082806,0.530754261,-2.360184116,ERR1763783
Bacteroides ovatus,2.408912978,12.80886949,2.410688967,ERR1763783
Blautia obeum,2.273411623,0.495370643,-2.198278642,ERR1763783
Bacteroides caccae,2.152965974,15.61596981,2.858624744,ERR1763783
[Clostridium] neopropionicum,1.505570611,0.229993513,-2.710645297,ERR1763783
Alistipes putredinis,1.189400783,4.352184938,1.871504932,ERR1763783
Alistipes finegoldii,0.903342367,2.871970278,1.668696041,ERR1763783
Akkermansia muciniphila,0.782896718,6.510585599,3.055893413,ERR1763783
Blautia coccoides,0.707618187,0.117945391,-2.584852082,ERR1763783
Parasutterella excrementihominis,0.647395363,5.018576399,2.954559241,ERR1763783
Porphyromonas catoniae,0.602228245,0.165123548,-1.866764499,ERR1763783
Alistipes shahii,0.496838302,0.117945391,-2.07465735,ERR1763783
Blautia glucerasea,0.496838302,1.828153565,1.87953896,ERR1763783
Butyricicoccus desmolans,0.406504065,1.061508522,1.384774268,ERR1763783
[Clostridium] clariflavum,0.331225534,2.335318747,2.817733676,ERR1763783
[Clostridium] viride,0.316169828,0.324349826,0.036850965,ERR1763783
[Eubacterium] sulci,0.27100271,0.182815356,-0.567920017,ERR1763783
Anaerotruncus colihominis,0.27100271,0.359733443,0.40862101,ERR1763783
Eggerthella lenta,0.27100271,0.182815356,-0.567920017,ERR1763783
Ruminococcus sp. DSM 100440,0.240891298,0.583829687,1.277165294,ERR1763783
Christensenella minuta,0.195724179,0.218198974,0.156822322,ERR1763783
Odoribacter splanchnicus,0.180668473,0.973049478,2.429168388,ERR1763783
Bacteroides luti,0.165612767,6.139057616,5.212131409,ERR1763783
Bacteroides uniformis,10.53899428,24.15194622,1.196402251,ERR1763784
Parabacteroides johnsonii,4.125263475,3.321869626,-0.312490812,ERR1763784
[Clostridium] leptum,2.815417043,1.36782867,-1.041461108,ERR1763784
Oscillibacter valericigenes,2.725082806,0.547131468,-2.316340631,ERR1763784
Bacteroides ovatus,2.408912978,11.95873065,2.311610082,ERR1763784
Blautia obeum,2.273411623,0.26574957,-3.096719658,ERR1763784
Bacteroides caccae,2.152965974,12.51367829,2.539108495,ERR1763784
[Clostridium] neopropionicum,1.505570611,0.140690949,-3.419708949,ERR1763784
Alistipes putredinis,1.189400783,3.611067688,1.602190533,ERR1763784
Alistipes finegoldii,0.903342367,2.563701735,1.504883649,ERR1763784
Akkermansia muciniphila,0.782896718,4.4942942,2.521200667,ERR1763784
Blautia coccoides,0.707618187,0.211036423,-1.74547911,ERR1763784
Parasutterella excrementihominis,0.647395363,4.96326403,2.938570267,ERR1763784
Porphyromonas catoniae,0.602228245,0.203220259,-1.567266137,ERR1763784
Blautia glucerasea,0.496838302,2.008754103,2.015452669,ERR1763784
Butyricicoccus desmolans,0.406504065,0.773800219,0.928691357,ERR1763784
[Clostridium] clariflavum,0.331225534,0.437705174,0.402145543,ERR1763784
[Clostridium] viride,0.316169828,0.211036423,-0.583207681,ERR1763784
[Eubacterium] sulci,0.27100271,0.171955604,-0.656271143,ERR1763784
Anaerotruncus colihominis,0.27100271,0.382992028,0.499007082,ERR1763784
Eggerthella lenta,0.27100271,0.117242457,-1.208812166,ERR1763784
Ruminococcus sp. DSM 100440,0.240891298,0.53149914,1.141685081,ERR1763784
Christensenella minuta,0.195724179,0.117242457,-0.739326883,ERR1763784
Odoribacter splanchnicus,0.180668473,1.16460841,2.688428259,ERR1763784
Bacteroides luti,0.165612767,6.6984524,5.337942015,ERR1763784
Bacteroides uniformis,10.53899428,22.73348236,1.109081497,ERR1763785
Parabacteroides johnsonii,4.125263475,2.862642822,-0.527138592,ERR1763785
[Clostridium] leptum,2.815417043,1.558618977,-0.853080355,ERR1763785
Oscillibacter valericigenes,2.725082806,0.571286637,-2.25401338,ERR1763785
Bacteroides ovatus,2.408912978,9.929210134,2.043296679,ERR1763785
Blautia obeum,2.273411623,0.664431197,-1.774667202,ERR1763785
Bacteroides caccae,2.152965974,12.17709886,2.499773034,ERR1763785
[Clostridium] neopropionicum,1.505570611,0.21112767,-2.834122798,ERR1763785
Alistipes putredinis,1.189400783,3.949329359,1.731372758,ERR1763785
Alistipes finegoldii,0.903342367,2.757078987,1.609795821,ERR1763785
Akkermansia muciniphila,0.782896718,7.184550422,3.198003982,ERR1763785
Blautia coccoides,0.707618187,0.192498758,-1.878121991,ERR1763785
Parasutterella excrementihominis,0.647395363,4.837307501,2.901485314,ERR1763785
Porphyromonas catoniae,0.602228245,0.23596622,-1.351730031,ERR1763785
Blautia glucerasea,0.496838302,2.943368107,2.56661968,ERR1763785
Butyricicoccus desmolans,0.406504065,1.043219076,1.359700471,ERR1763785
[Clostridium] clariflavum,0.331225534,1.732488823,2.386960244,ERR1763785
[Clostridium] viride,0.316169828,0.341530055,0.111312841,ERR1763785
