Genus,humanPer,mousePer,reduced_pct,mouse
Lachnoclostridium,1.291485208,4.630615286,1.842172783,ERR1763844
Akkermansia,0.780898033,5.029806259,2.687296748,ERR1763844
Parasutterella,0.645742604,3.816265702,2.563130501,ERR1763844
Porphyromonas,0.615708064,0.260804769,-1.239276214,ERR1763844
Butyricicoccus,0.405466286,1.234830743,1.60665944,ERR1763844
[Eubacterium] sulci[genus],0.270310857,0.164998935,-0.712162744,ERR1763844
Anaerotruncus,0.270310857,0.425803704,0.65556904,ERR1763844
Eggerthella,0.270310857,0.191611667,-0.496434053,ERR1763844
Christensenella,0.195224508,0.218224399,0.160678233,ERR1763844
Odoribacter,0.180207238,0.601447733,1.738782408,ERR1763844
Bacteroides,15.52785704,57.98767659,1.900887594,ERR1763845
Ruminiclostridium,4.355008259,2.164111812,-1.008900415,ERR1763845
Blautia,4.144766481,4.290652239,0.049906153,ERR1763845
Parabacteroides,4.129749212,6.740306583,0.70676004,ERR1763845
Alistipes,3.348851179,5.275022543,0.655510994,ERR1763845
Ruminococcus,2.898333083,0.413285242,-2.81001365,ERR1763845
Oscillibacter,2.718125845,0.616170724,-2.141210209,ERR1763845
Lachnoclostridium,1.291485208,5.147279832,1.994779097,ERR1763845
Clostridium,1.156329779,0.10519988,-3.458347945,ERR1763845
Akkermansia,0.780898033,5.44033664,2.800489843,ERR1763845
Parasutterella,0.645742604,5.079651338,2.975698356,ERR1763845
Porphyromonas,0.615708064,0.187856928,-1.712612141,ERR1763845
Butyricicoccus,0.405466286,1.758340848,2.116560891,ERR1763845
Anaerotruncus,0.270310857,0.383228133,0.503584014,ERR1763845
Eggerthella,0.270310857,0.15779982,-0.776523905,ERR1763845
Christensenella,0.195224508,0.150285543,-0.377427949,ERR1763845
Erysipelatoclostridium,0.180207238,0.10519988,-0.776523905,ERR1763845
Odoribacter,0.180207238,0.796513375,2.144041628,ERR1763845
Bacteroides,15.52785704,55.71548245,1.843219545,ERR1763846
Ruminiclostridium,4.355008259,2.749219404,-0.663653408,ERR1763846
Blautia,4.144766481,5.467976544,0.399716233,ERR1763846
Parabacteroides,4.129749212,4.835884548,0.227725629,ERR1763846
Alistipes,3.348851179,6.831162897,1.02846493,ERR1763846
Ruminococcus,2.898333083,0.373162745,-2.957346538,ERR1763846
Oscillibacter,2.718125845,0.555936334,-2.289620673,ERR1763846
Tyzzerella,2.372728638,0.106617927,-4.476025171,ERR1763846
Lachnoclostridium,1.291485208,4.767344452,1.884154748,ERR1763846
Akkermansia,0.780898033,7.219556774,3.208704186,ERR1763846
Parasutterella,0.645742604,4.432259538,2.779011244,ERR1763846
Porphyromonas,0.615708064,0.456933973,-0.430260754,ERR1763846
Butyricicoccus,0.405466286,0.776787754,0.937938495,ERR1763846
[Eubacterium] sulci[genus],0.270310857,0.137080192,-0.979599345,ERR1763846
Anaerotruncus,0.270310857,0.495011804,0.872843467,ERR1763846
Eggerthella,0.270310857,0.411240576,0.605363156,ERR1763846
Christensenella,0.195224508,0.228466987,0.226851533,ERR1763846
Erysipelatoclostridium,0.180207238,0.106617927,-0.757206923,ERR1763846
Odoribacter,0.180207238,0.959561343,2.412718078,ERR1763846
Bacteroides,15.52785704,37.35333432,1.26637829,ERR1763847
Ruminiclostridium,4.355008259,1.247586514,-1.803535592,ERR1763847
Blautia,4.144766481,1.180751522,-1.811585426,ERR1763847
Parabacteroides,4.129749212,4.544779445,0.13815611,ERR1763847
Alistipes,3.348851179,5.346799347,0.675009272,ERR1763847
Ruminococcus,2.898333083,0.200504975,-3.85351346,ERR1763847
Oscillibacter,2.718125845,0.475271053,-2.515789812,ERR1763847
Lachnoclostridium,1.291485208,4.930937175,1.932830752,ERR1763847
Clostridium,1.156329779,1.938214763,0.745175531,ERR1763847
Akkermansia,0.780898033,9.84702213,3.656481417,ERR1763847
Parasutterella,0.645742604,9.215802763,3.835078721,ERR1763847
Porphyromonas,0.615708064,0.616367147,0.001543502,ERR1763847
Butyricicoccus,0.405466286,0.660923808,0.704902004,ERR1763847
Eubacterium,0.360414477,0.460418833,0.353289885,ERR1763847
Anaerotruncus,0.270310857,0.401009951,0.569018576,ERR1763847
Eggerthella,0.270310857,0.37873162,0.486556416,ERR1763847
Odoribacter,0.180207238,2.420911926,3.747821729,ERR1763847
Prevotella,0.105120889,4.767562751,5.50313064,ERR1763847
Bacteroides,15.52785704,46.54227477,1.583682984,ERR1763848
Ruminiclostridium,4.355008259,1.447133444,-1.589477492,ERR1763848
Blautia,4.144766481,0.738961759,-2.48771921,ERR1763848
Parabacteroides,4.129749212,3.22679968,-0.355950155,ERR1763848
Alistipes,3.348851179,3.208325636,-0.061845686,ERR1763848
Ruminococcus,2.898333083,0.141634337,-4.35498043,ERR1763848
Oscillibacter,2.718125845,0.658907568,-2.044464249,ERR1763848
Tyzzerella,2.372728638,0.17242441,-3.782511175,ERR1763848
Lachnoclostridium,1.291485208,2.660262331,1.042537399,ERR1763848
Clostridium,1.156329779,1.761192192,0.606999447,ERR1763848
Akkermansia,0.780898033,6.465915389,3.049648546,ERR1763848
Parasutterella,0.645742604,8.461112137,3.711816185,ERR1763848
Porphyromonas,0.615708064,0.344848821,-0.836282431,ERR1763848
Butyricicoccus,0.405466286,0.855964037,1.077968222,ERR1763848
Eubacterium,0.360414477,0.615801466,0.77280834,ERR1763848
Anaerotruncus,0.270310857,0.486483158,0.847770398,ERR1763848
Eggerthella,0.270310857,0.283268674,0.067551606,ERR1763848
Odoribacter,0.180207238,2.469363877,3.776410577,ERR1763848
Prevotella,0.105120889,6.182646715,5.878103283,ERR1763848
Bacteroides,15.52785704,42.25018427,1.444098893,ERR1763849
Ruminiclostridium,4.355008259,2.105928188,-1.048219214,ERR1763849
Blautia,4.144766481,1.12667158,-1.879223784,ERR1763849
Parabacteroides,4.129749212,4.175002632,0.015722934,ERR1763849
Alistipes,3.348851179,3.843318943,0.19868644,ERR1763849
Ruminococcus,2.898333083,0.147414973,-4.297268429,ERR1763849
Oscillibacter,2.718125845,0.605454354,-2.16652215,ERR1763849
Tyzzerella,2.372728638,0.168474255,-3.815947062,ERR1763849
Lachnoclostridium,1.291485208,3.785405918,1.551416892,ERR1763849
Clostridium,1.156329779,2.169106033,0.907547673,ERR1763849
Akkermansia,0.780898033,5.148994419,2.721084623,ERR1763849
Parasutterella,0.645742604,11.63525324,4.171399586,ERR1763849
Porphyromonas,0.615708064,0.373802253,-0.719971199,ERR1763849
Butyricicoccus,0.405466286,0.942402864,1.216761962,ERR1763849
Eubacterium,0.360414477,0.731810045,1.021812259,ERR1763849
[Eubacterium] sulci[genus],0.270310857,0.126355691,-1.097128814,ERR1763849
Anaerotruncus,0.270310857,0.505422765,0.902871186,ERR1763849
Eggerthella,0.270310857,0.505422765,0.902871186,ERR1763849
Odoribacter,0.180207238,1.91112983,3.406696924,ERR1763849
Prevotella,0.105120889,3.380014741,5.006908252,ERR1763849
Bacteroides,15.52785704,42.56098576,1.454672825,ERR1763850
Ruminiclostridium,4.355008259,1.348763633,-1.691037912,ERR1763850
Blautia,4.144766481,1.365415036,-1.601951277,ERR1763850
Parabacteroides,4.129749212,3.446840396,-0.260779676,ERR1763850
Alistipes,3.348851179,4.85388394,0.535473348,ERR1763850
Ruminococcus,2.898333083,0.149862626,-4.273510861,ERR1763850
Oscillibacter,2.718125845,0.657730414,-2.047043964,ERR1763850
Tyzzerella,2.372728638,0.183165432,-3.695327955,ERR1763850
Lachnoclostridium,1.291485208,4.254433436,1.719935901,ERR1763850
Clostridium,1.156329779,2.764132878,1.257274065,ERR1763850
Akkermansia,0.780898033,6.727166764,3.106792939,ERR1763850
Parasutterella,0.645742604,8.375655649,3.69717101,ERR1763850
Porphyromonas,0.615708064,0.407959371,-0.593820986,ERR1763850
Butyricicoccus,0.405466286,0.857547248,1.0806342,ERR1763850
Eubacterium,0.360414477,0.907501457,1.332242999,ERR1763850
Anaerotruncus,0.270310857,0.416285072,0.622952363,ERR1763850
Eggerthella,0.270310857,0.932478561,1.786451095,ERR1763850
Odoribacter,0.180207238,2.922321206,4.019385894,ERR1763850
Bacteroides,15.52785704,68.05705787,2.131886044,ERR1763851
Ruminiclostridium,4.355008259,1.50757166,-1.530448875,ERR1763851
Parabacteroides,4.129749212,4.272579773,0.049053255,ERR1763851
Alistipes,3.348851179,2.623039481,-0.352426742,ERR1763851
Ruminococcus,2.898333083,0.32449973,-3.158934221,ERR1763851
Oscillibacter,2.718125845,0.250135208,-3.441832206,ERR1763851
Lachnoclostridium,1.291485208,5.137912385,1.992151169,ERR1763851
Akkermansia,0.780898033,3.934559221,2.33299594,ERR1763851
Parasutterella,0.645742604,4.678204435,2.856923788,ERR1763851
Porphyromonas,0.615708064,0.223093564,-1.46459757,ERR1763851
Butyricicoccus,0.405466286,0.621957815,0.617234769,ERR1763851
Eubacterium,0.360414477,0.236614386,-0.607119168,ERR1763851
[Eubacterium] sulci[genus],0.270310857,0.121687399,-1.151439685,ERR1763851
Anaerotruncus,0.270310857,0.256895619,-0.073437173,ERR1763851
Eggerthella,0.270310857,0.344780963,0.351060656,ERR1763851
Christensenella,0.195224508,0.135208221,-0.529951308,ERR1763851
Odoribacter,0.180207238,0.547593294,1.603447818,ERR1763851
Bacteroides,15.52785704,61.70529801,1.990535624,ERR1763852
Ruminiclostridium,4.355008259,2.135761589,-1.027924844,ERR1763852
Blautia,4.144766481,0.206953642,-4.323911276,ERR1763852
Parabacteroides,4.129749212,3.451986755,-0.258627244,ERR1763852
Alistipes,3.348851179,4.420529801,0.400553022,ERR1763852
Ruminococcus,2.898333083,0.198675497,-3.866737546,ERR1763852
Oscillibacter,2.718125845,0.389072848,-2.804500045,ERR1763852
Tyzzerella,2.372728638,0.157284768,-3.915096244,ERR1763852
Lachnoclostridium,1.291485208,4.155629139,1.68603579,ERR1763852
Clostridium,1.156329779,0.190397351,-2.602467594,ERR1763852
Akkermansia,0.780898033,5.745033113,2.879109125,ERR1763852
Parasutterella,0.645742604,3.087748344,2.257524056,ERR1763852
Porphyromonas,0.615708064,0.347682119,-0.824477591,ERR1763852
Butyricicoccus,0.405466286,0.802980132,0.985782331,ERR1763852
Eubacterium,0.360414477,0.322847682,-0.158803291,ERR1763852
[Eubacterium] sulci[genus],0.270310857,0.190397351,-0.505606055,ERR1763852
Anaerotruncus,0.270310857,0.347682119,0.363149412,ERR1763852
Eggerthella,0.270310857,0.223509934,-0.274280509,ERR1763852
Odoribacter,0.180207238,0.877483444,2.283714944,ERR1763852
Bacteroides,15.52785704,54.34746741,1.807354067,ERR1763854
Ruminiclostridium,4.355008259,2.474839135,-0.815340702,ERR1763854
Blautia,4.144766481,0.313479624,-3.724847246,ERR1763854
Parabacteroides,4.129749212,4.495957763,0.122574309,ERR1763854
Alistipes,3.348851179,6.071605346,0.858411754,ERR1763854
Ruminococcus,2.898333083,0.107243029,-4.756267622,ERR1763854
Oscillibacter,2.718125845,0.494967827,-2.457205594,ERR1763854
Tyzzerella,2.372728638,0.313479624,-2.920103537,ERR1763854
Lachnoclostridium,1.291485208,4.405213661,1.770180875,ERR1763854
Clostridium,1.156329779,0.78369906,-0.561181235,ERR1763854
Akkermansia,0.780898033,3.522521036,2.173402239,ERR1763854
Parasutterella,0.645742604,3.316284442,2.360536634,ERR1763854
Porphyromonas,0.615708064,0.280481769,-1.134339466,ERR1763854
Butyricicoccus,0.405466286,1.270417423,1.647648736,ERR1763854
Eubacterium,0.360414477,0.651707639,0.854567945,ERR1763854
[Eubacterium] sulci[genus],0.270310857,0.255733377,-0.079978993,ERR1763854
Anaerotruncus,0.270310857,0.412473189,0.609680886,ERR1763854
Eggerthella,0.270310857,0.329978551,0.287752791,ERR1763854
Odoribacter,0.180207238,1.105428147,2.616876387,ERR1763854
Bacteroides,15.52785704,58.31325301,1.908965066,ERR1763855
Ruminiclostridium,4.355008259,2.105263158,-1.048674874,ERR1763855
Blautia,4.144766481,0.164870006,-4.651889953,ERR1763855
Parabacteroides,4.129749212,1.407736208,-1.552677157,ERR1763855
Alistipes,3.348851179,7.863031072,1.23141929,ERR1763855
Ruminococcus,2.898333083,0.177552315,-4.02890733,ERR1763855
Oscillibacter,2.718125845,0.646797717,-2.07122576,ERR1763855
Tyzzerella,2.372728638,0.228281547,-3.377660962,ERR1763855
Lachnoclostridium,1.291485208,2.726696259,1.07812288,ERR1763855
Clostridium,1.156329779,2.993024731,1.372051294,ERR1763855
Akkermansia,0.780898033,5.060240964,2.696000003,ERR1763855
Parasutterella,0.645742604,2.663284718,2.044175548,ERR1763855
Porphyromonas,0.615708064,0.456563094,-0.431432218,ERR1763855
Butyricicoccus,0.405466286,0.659480025,0.701747001,ERR1763855
Eubacterium,0.360414477,0.545339252,0.597497039,ERR1763855
[Eubacterium] sulci[genus],0.270310857,0.266328472,-0.021412794,ERR1763855
Anaerotruncus,0.270310857,0.494610019,0.871672003,ERR1763855
Eggerthella,0.270310857,0.443880786,0.715552801,ERR1763855
Christensenella,0.195224508,0.126823082,-0.622316838,ERR1763855
Odoribacter,0.180207238,1.166772353,2.69479424,ERR1763855
Bacteroides,15.52785704,56.81009132,1.871288482,ERR1763856
Ruminiclostridium,4.355008259,2.88655007,-0.593329205,ERR1763856
Blautia,4.144766481,0.317288345,-3.707424387,ERR1763856
Parabacteroides,4.129749212,2.043027395,-1.015345624,ERR1763856
Alistipes,3.348851179,6.036217304,0.849978479,ERR1763856
Ruminococcus,2.898333083,0.131558582,-4.461446131,ERR1763856
Oscillibacter,2.718125845,0.479801888,-2.502101512,ERR1763856
Tyzzerella,2.372728638,0.263117165,-3.172769842,ERR1763856
Lachnoclostridium,1.291485208,6.005262343,2.217196153,ERR1763856
Clostridium,1.156329779,1.199504721,0.05288593,ERR1763856
Akkermansia,0.780898033,4.63550534,2.56952054,ERR1763856
Parasutterella,0.645742604,3.575297941,2.469032352,ERR1763856
Porphyromonas,0.615708064,0.448846928,-0.456022944,ERR1763856
Butyricicoccus,0.405466286,1.106639839,1.4485319,ERR1763856
Eubacterium,0.360414477,0.58814425,0.706513078,ERR1763856
[Eubacterium] sulci[genus],0.270310857,0.317288345,0.231175068,ERR1763856
Anaerotruncus,0.270310857,0.417891967,0.628510566,ERR1763856
Eggerthella,0.270310857,0.201207243,-0.425937218,ERR1763856
Christensenella,0.195224508,0.123819842,-0.656891653,ERR1763856
Odoribacter,0.180207238,1.075684879,2.577526637,ERR1763856
Bacteroides,15.52785704,41.62217908,1.422493757,ERR1763857
Ruminiclostridium,4.355008259,2.17180296,-1.003782236,ERR1763857
Blautia,4.144766481,0.291191458,-3.83125088,ERR1763857
Parabacteroides,4.129749212,5.969424897,0.531537773,ERR1763857
Alistipes,3.348851179,11.18660519,1.740034117,ERR1763857
Ruminococcus,2.898333083,0.175928173,-4.042164966,ERR1763857
Oscillibacter,2.718125845,0.636981315,-2.093289293,ERR1763857
Tyzzerella,2.372728638,0.248726037,-3.253917667,ERR1763857
Lachnoclostridium,1.291485208,5.708565882,2.144097235,ERR1763857
Clostridium,1.156329779,1.728949284,0.580342645,ERR1763857
Akkermansia,0.780898033,4.361805387,2.481719319,ERR1763857
Parasutterella,0.645742604,5.283911672,3.03257523,ERR1763857
Porphyromonas,0.615708064,0.691579714,0.167649086,ERR1763857
Butyricicoccus,0.405466286,0.806842999,0.99270601,ERR1763857
Eubacterium,0.360414477,0.327590391,-0.137763922,ERR1763857
[Eubacterium] sulci[genus],0.270310857,0.230526571,-0.229686411,ERR1763857
Anaerotruncus,0.270310857,0.442853676,0.712210634,ERR1763857
Christensenella,0.195224508,0.103130308,-0.9206658,ERR1763857
Odoribacter,0.180207238,1.571220578,3.124156864,ERR1763857
Prevotella,0.105120889,0.175928173,0.74293715,ERR1763857
Bacteroides,15.52785704,37.6714135,1.278611427,ERR1763858
Ruminiclostridium,4.355008259,2.445938819,-0.832287137,ERR1763858
Blautia,4.144766481,0.26371308,-3.974249786,ERR1763858
Parabacteroides,4.129749212,6.744462025,0.707649197,ERR1763858
Alistipes,3.348851179,9.922204641,1.566994448,ERR1763858
Ruminococcus,2.898333083,0.19778481,-3.873219866,ERR1763858
Oscillibacter,2.718125845,1.028481013,-1.402097092,ERR1763858
Tyzzerella,2.372728638,0.164820675,-3.847577982,ERR1763858
Lachnoclostridium,1.291485208,4.252373418,1.719237172,ERR1763858
Clostridium,1.156329779,1.463607595,0.339975902,ERR1763858
Akkermansia,0.780898033,5.702795359,2.86846318,ERR1763858
Parasutterella,0.645742604,6.619198312,3.357625375,ERR1763858
Porphyromonas,0.615708064,0.520833333,-0.241424681,ERR1763858
Butyricicoccus,0.405466286,0.751582278,0.890349088,ERR1763858
Eubacterium,0.360414477,0.639504219,0.827296917,ERR1763858
[Eubacterium] sulci[genus],0.270310857,0.237341772,-0.187653424,ERR1763858
Anaerotruncus,0.270310857,0.52742616,0.964349669,ERR1763858
Eggerthella,0.270310857,0.382383966,0.50040257,ERR1763858
Christensenella,0.195224508,0.13185654,-0.566165047,ERR1763858
Odoribacter,0.180207238,2.617352321,3.860379272,ERR1763858
Prevotella,0.105120889,0.13185654,0.326919749,ERR1763858
Bacteroides,15.52785704,42.57218494,1.455052395,ERR1763859
Ruminiclostridium,4.355008259,2.167087361,-1.006918142,ERR1763859
Blautia,4.144766481,0.363233393,-3.512322078,ERR1763859
Parabacteroides,4.129749212,3.724681401,-0.148937147,ERR1763859
Alistipes,3.348851179,6.255002155,0.901344117,ERR1763859
Ruminococcus,2.898333083,0.153912455,-4.235041518,ERR1763859
Oscillibacter,2.718125845,0.732623284,-1.891468794,ERR1763859
Tyzzerella,2.372728638,0.141599458,-4.066659462,ERR1763859
Lachnoclostridium,1.291485208,5.442344395,2.075197134,ERR1763859
Clostridium,1.156329779,1.613002524,0.48019579,ERR1763859
Akkermansia,0.780898033,5.103736994,2.708347903,ERR1763859
Parasutterella,0.645742604,7.886474173,3.610349335,ERR1763859
Porphyromonas,0.615708064,0.394015884,-0.643992675,ERR1763859
Butyricicoccus,0.405466286,0.781875269,0.947356514,ERR1763859
Eubacterium,0.360414477,0.818814258,1.183879264,ERR1763859
Anaerotruncus,0.270310857,0.529458844,0.969899083,ERR1763859
Eggerthella,0.270310857,0.381702887,0.497830639,ERR1763859
Odoribacter,0.180207238,1.723819491,3.257879846,ERR1763859
Prevotella,0.105120889,5.460813889,5.698994702,ERR1763859
Bacteroides,15.52785704,47.13619007,1.601976413,ERR1763860
Ruminiclostridium,4.355008259,1.272804412,-1.774664713,ERR1763860
Blautia,4.144766481,0.280016971,-3.887704651,ERR1763860
Parabacteroides,4.129749212,5.905812473,0.516081374,ERR1763860
Alistipes,3.348851179,8.230801867,1.297366724,ERR1763860
Ruminococcus,2.898333083,0.152736529,-4.246106349,ERR1763860
Oscillibacter,2.718125845,0.661858294,-2.038017982,ERR1763860
Lachnoclostridium,1.291485208,5.023334748,1.959614298,ERR1763860
Clostridium,1.156329779,1.467967756,0.344267374,ERR1763860
Akkermansia,0.780898033,7.119219347,3.188512969,ERR1763860
Parasutterella,0.645742604,6.355536699,3.29898284,ERR1763860
Porphyromonas,0.615708064,0.729741196,0.245138437,ERR1763860
Butyricicoccus,0.405466286,0.670343657,0.725318933,ERR1763860
Eubacterium,0.360414477,0.661858294,0.876865405,ERR1763860
[Eubacterium] sulci[genus],0.270310857,0.135765804,-0.993499315,ERR1763860
Anaerotruncus,0.270310857,0.534577853,0.983780609,ERR1763860
Eggerthella,0.270310857,0.441238863,0.706940403,ERR1763860
Odoribacter,0.180207238,2.146796776,3.574456761,ERR1763860
Bacteroides,15.52785704,47.88111218,1.624597923,ERR1763861
Ruminiclostridium,4.355008259,1.466922339,-1.56988296,ERR1763861
Blautia,4.144766481,0.469798658,-3.141176325,ERR1763861
Parabacteroides,4.129749212,5.503355705,0.414257406,ERR1763861
Alistipes,3.348851179,7.651006711,1.191983324,ERR1763861
Ruminococcus,2.898333083,0.258868648,-3.484931248,ERR1763861
Oscillibacter,2.718125845,0.738255034,-1.880421059,ERR1763861
Tyzzerella,2.372728638,0.162991371,-3.86367962,ERR1763861
Lachnoclostridium,1.291485208,4.410354746,1.771863584,ERR1763861
Clostridium,1.156329779,1.860019175,0.685764589,ERR1763861
Akkermansia,0.780898033,3.720038351,2.252111411,ERR1763861
